"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.550662902E1,8.541166782E-2,-5.954742432E-3,5.606043339E-2
2.551140652E1,6.523525715E-2,7.438659668E-5,9.664732218E-2
2.551618402E1,3.161394596E-2,4.255294800E-3,9.686017036E-2
2.552096152E1,7.151603699E-3,-1.653766632E-2,1.026394963E-1
2.552573902E1,-3.525018692E-3,-1.642131805E-2,1.043633223E-1
2.553051652E1,-3.361701965E-5,-1.515674591E-2,9.782785177E-2
2.553529402E1,6.953358650E-3,-1.747703552E-2,1.009180546E-1
2.554007152E1,3.823328018E-2,-7.858276367E-4,8.614867926E-2
2.554484902E1,6.160438061E-2,2.733230591E-3,9.577322006E-2
2.554962652E1,7.415270805E-2,2.080917358E-3,9.049898386E-2
2.555440402E1,7.303512096E-2,-2.117156982E-3,9.188884497E-2
2.555918152E1,6.429588795E-2,1.212120056E-2,7.612180710E-2
2.556395902E1,3.196656704E-2,9.629249573E-3,6.955939531E-2
2.556873652E1,1.483821869E-2,2.793025970E-2,5.842244625E-2
2.557351402E1,-2.226948738E-3,3.656005859E-2,3.147780895E-2
2.557829152E1,-9.679794312E-3,2.611160278E-2,3.462392092E-2
2.558306902E1,6.995201111E-4,1.574707031E-2,2.526712418E-2
2.558784652E1,-1.099169254E-2,9.012222290E-3,1.192474365E-2
2.559262402E1,-2.675068378E-2,3.514289856E-3,8.229196072E-3
2.559740152E1,-6.826281548E-3,-7.880210876E-3,2.796530724E-3
2.560217902E1,-6.694316864E-3,-1.563739777E-2,-1.794338226E-2
2.560695652E1,-2.203106880E-2,-1.977443695E-2,-2.018034458E-2
2.561173402E1,-2.178704739E-2,-1.852798462E-2,-1.295053959E-2
2.561651152E1,-1.500737667E-2,-2.619647980E-2,-8.640885353E-3
2.562128902E1,-2.255022526E-2,-1.304244995E-2,9.507536888E-4
2.562606652E1,-2.833569050E-2,-2.670478821E-2,3.284156322E-3
2.563084397E1,-3.462707996E-2,-2.779197693E-2,4.461944103E-3
2.563562147E1,-3.907930851E-2,-1.641654968E-2,5.086123943E-3
2.564039902E1,-2.276754379E-2,-1.700210571E-2,1.454478502E-2
2.564517647E1,-2.399802208E-3,-2.529907227E-2,3.474962711E-2
2.564995397E1,1.359748840E-2,-2.702522278E-2,5.908030272E-2
2.565473147E1,3.010833263E-2,-8.567810059E-3,7.264292240E-2
2.565950897E1,2.756309509E-2,-5.102157593E-3,7.444971800E-2
2.566428647E1,4.814696312E-2,-4.882812500E-4,7.926708460E-2
2.566906397E1,6.505656242E-2,-1.856803894E-3,5.402928591E-2
2.567384147E1,5.457341671E-2,-7.954597473E-3,4.505687952E-2
2.567861897E1,4.655337334E-2,-2.053737640E-2,8.997201920E-3
2.568339647E1,3.026020527E-2,-2.761840820E-3,-5.478501320E-3
2.568817397E1,-1.031160355E-4,-1.182079315E-2,-2.579343319E-2
2.569295147E1,-5.897521973E-3,-1.811981201E-3,-2.706676722E-2
2.569772897E1,-6.880283356E-3,-7.686614990E-4,-4.922342300E-2
2.570250647E1,-1.870989799E-3,-1.276683807E-2,-5.646890402E-2
2.570728397E1,-2.370297909E-2,1.032829285E-2,-8.277195692E-2
2.571206147E1,-1.148283482E-2,8.346557617E-3,-9.602379799E-2
2.571683897E1,-1.949751377E-2,-5.471229553E-3,-1.056616306E-1
2.572161647E1,2.106785774E-3,3.966331482E-3,-1.012610197E-1
2.572639397E1,-2.746701241E-2,1.807594299E-2,-8.683520555E-2
2.573117147E1,-2.125990391E-2,2.435112000E-2,-6.607347727E-2
2.573594897E1,3.260493279E-3,1.515102386E-2,-4.200839996E-2
2.574072647E1,3.000879288E-2,2.028846741E-2,-2.239930630E-2
2.574550397E1,3.288578987E-2,-1.296997070E-3,-8.273303509E-3
2.575028147E1,3.454947472E-2,-1.630783081E-4,8.709609509E-3
2.575505897E1,6.565928459E-3,-2.014160156E-3,2.929049730E-2
2.575983647E1,2.336835861E-2,-3.239631653E-3,4.727607965E-2
2.576461397E1,2.390170097E-2,5.006790161E-3,7.645994425E-2
2.576939147E1,4.398393631E-2,1.437187195E-2,9.998816252E-2
2.577416897E1,6.329429150E-2,1.297664642E-2,1.328555942E-1
2.577894642E1,8.184921741E-2,6.841659546E-3,1.791523099E-1
2.578372397E1,1.003466845E-1,-4.243850708E-4,2.008957267E-1
2.578850142E1,1.087124348E-1,-1.239585876E-2,2.175781727E-1
2.579327892E1,1.035925150E-1,-2.326011658E-3,2.044698596E-1
2.579805642E1,5.122065544E-2,2.279281616E-3,1.549184918E-1
2.580283392E1,3.655159473E-2,1.925182343E-2,1.369501948E-1
2.580761142E1,4.166889191E-2,1.293087006E-2,8.807307482E-2
2.581238892E1,3.853499889E-2,-8.171081543E-3,2.028071880E-2
2.581716642E1,3.414511681E-2,1.063537598E-2,2.715277672E-2
2.582194392E1,1.916420460E-2,2.634239197E-2,-3.735780716E-2
2.582672142E1,2.571272850E-2,2.354526520E-2,-1.085113883E-1
2.583149892E1,4.295754433E-2,1.961231232E-2,-1.501389146E-1
2.583627642E1,4.880595207E-2,-3.837585449E-3,-2.290263772E-1
2.584105392E1,1.128578186E-2,-2.881526947E-2,-3.031774759E-1
2.584583142E1,-1.359212399E-2,-2.387046814E-2,-3.360766768E-1
2.585060892E1,-7.219183445E-2,-2.899742126E-2,-3.612537980E-1
2.585538642E1,-9.596705437E-2,-5.184364319E-2,-3.808577955E-1
2.586016392E1,-1.444979906E-1,-2.582836151E-2,-3.401976824E-1
2.586494142E1,-1.494780779E-1,-4.785537720E-3,-2.633560896E-1
2.586971892E1,-1.568592787E-1,1.903915405E-2,-1.919621229E-1
2.587449642E1,-1.007007360E-1,2.308082581E-2,-1.364605427E-1
2.587927392E1,-6.233203411E-2,4.188919067E-2,-5.467808247E-2
2.588405142E1,-2.485358715E-2,2.790451050E-2,2.776628733E-2
2.588882892E1,3.316950798E-2,2.174663544E-2,8.424854279E-2
2.589360642E1,6.877005100E-2,3.164100647E-2,1.375083327E-1
2.589838392E1,7.931792736E-2,2.010154724E-2,1.550410390E-1
2.590316142E1,7.915246487E-2,2.704811096E-2,1.612990499E-1
2.590793892E1,4.583907127E-2,2.207279205E-2,1.456959844E-1
2.591271642E1,3.469395638E-2,5.850791931E-3,1.178274751E-1
2.591749386E1,1.299965382E-2,6.386756897E-3,7.947200537E-2
2.592227142E1,-1.921951771E-2,-4.943847656E-3,3.895872831E-2
2.592704892E1,-5.536365509E-2,-7.274627686E-3,-1.028722525E-2
2.593182636E1,-5.698847771E-2,-3.678321838E-3,-5.691760778E-2
2.593660386E1,-7.581079006E-2,7.027626038E-3,-7.788413763E-2
2.594138136E1,-6.491017342E-2,-4.305839539E-3,-7.990640402E-2
2.594615886E1,-3.567171097E-2,-4.258155823E-3,-8.675557375E-2
2.595093636E1,-2.218210697E-2,2.484989166E-2,-7.286226749E-2
2.595571386E1,-2.421987057E-2,5.068778992E-3,-4.897081852E-2
2.596049136E1,2.267837524E-3,-1.498222351E-3,-2.104938030E-2
2.596526886E1,1.248896122E-2,8.589744568E-3,1.382875443E-2
2.597004636E1,3.095746040E-2,6.724357605E-3,3.013396263E-2
2.597482386E1,4.274404049E-2,1.198482513E-2,4.284054041E-2
2.597960136E1,3.428757191E-2,-1.186370850E-3,3.707700968E-2
2.598437886E1,4.246747494E-2,-1.842021942E-2,5.463188887E-2
2.598915636E1,3.993070126E-2,-1.830482483E-2,4.597693682E-2
2.599393386E1,2.850306034E-2,-3.005981445E-2,4.038053751E-2
2.599871136E1,2.432394028E-2,-3.400802612E-2,2.427697182E-2
2.600348886E1,8.921623230E-3,-2.013301849E-2,2.323359251E-2
2.600826636E1,1.978683472E-2,-3.392219543E-3,1.973742247E-2
2.601304386E1,1.158058643E-2,6.083488464E-3,1.872229576E-2
2.601782136E1,1.884603500E-2,1.489067078E-2,1.526099443E-2
2.602259886E1,2.548849583E-2,3.608703613E-2,7.091045380E-3
2.602737636E1,1.726770401E-2,4.407024384E-2,7.201433182E-3
2.603215386E1,1.747429371E-2,3.894042969E-2,1.093691587E-2
2.603693136E1,9.411931038E-3,1.310157776E-2,1.105314493E-2
2.604170886E1,6.749033928E-3,4.674911499E-3,2.544659376E-2
2.604648636E1,1.359796524E-2,9.373664856E-3,3.254657984E-2
2.605126386E1,1.864397526E-2,1.226234436E-2,5.856764317E-2
2.605604136E1,9.482979774E-3,4.453659058E-3,7.319742441E-2
2.606081886E1,1.340615749E-2,-9.231567383E-3,9.246206284E-2
2.606559636E1,4.275679588E-3,-2.340602875E-2,1.081842184E-1
2.607037386E1,2.020955086E-2,-1.848793030E-2,6.352621317E-2
2.607515136E1,1.651918888E-2,4.186630249E-3,-7.905101776E-2
2.607992886E1,-1.161730289E-2,2.136325836E-2,-8.764511347E-2
2.608470636E1,-4.487621784E-2,1.946544647E-2,-1.228893995E-1
2.608948386E1,-7.604956627E-2,-4.318237305E-3,-2.407565117E-1
2.609426131E1,-9.997463226E-2,-2.956390381E-5,-2.202215195E-1
2.609903881E1,-6.693685055E-2,6.580352783E-3,-1.455201507E-1
2.610381631E1,-1.997411251E-2,-2.600574493E-2,-8.706271648E-2
2.610859381E1,1.296365261E-2,-4.229164124E-2,1.044392586E-3
2.611337131E1,5.163002014E-2,-3.175258636E-2,7.737892866E-2
2.611814881E1,4.552018642E-2,-3.257846832E-2,1.295258403E-1
2.612292631E1,4.549837112E-2,-4.528236389E-2,1.739491224E-1
2.612770381E1,2.063190937E-2,-4.367351532E-2,1.906269193E-1
2.613248131E1,-1.946401596E-2,-3.084850311E-2,1.832650304E-1
2.613725881E1,-5.632603168E-2,-3.937721252E-3,1.781042814E-1
2.614203631E1,-4.183745384E-2,4.328727722E-3,1.662482619E-1
2.614681381E1,-4.599809647E-2,4.767417908E-3,1.244218946E-1
2.615159131E1,-3.477382660E-2,6.370544434E-3,9.546291828E-2
2.615636881E1,-1.828789711E-3,1.565170288E-2,7.616007328E-2
2.616114631E1,1.959609985E-2,2.250480652E-2,5.921733379E-2
2.616592381E1,3.909003735E-2,1.436233521E-3,3.514957428E-2
2.617070131E1,5.372047424E-2,-1.231384277E-2,2.833139896E-2
2.617547881E1,4.687201977E-2,1.947402954E-3,1.902800798E-2
2.618025631E1,3.949618340E-2,1.312732697E-2,1.690834761E-2
2.618503381E1,7.823586464E-3,1.887416840E-2,1.591932774E-2
2.618981131E1,-6.961226463E-3,1.626777649E-2,2.149659395E-2
2.619458881E1,5.634784698E-3,1.809120178E-3,2.885621786E-2
2.619936631E1,8.711576462E-3,-9.556770325E-3,4.394018650E-2
2.620414381E1,1.408374310E-2,-6.790161133E-4,5.606192350E-2
2.620892131E1,2.843070030E-2,3.977775574E-3,5.107581615E-2
2.621369881E1,1.292073727E-2,9.164810181E-3,4.919683933E-2
2.621847631E1,7.639884949E-3,2.200794220E-2,3.563696146E-2
2.622325381E1,7.766246796E-3,2.762126923E-2,9.822547436E-3
2.622803131E1,1.969337463E-3,3.732967377E-2,-3.520160913E-2
2.623280881E1,6.851553917E-3,1.609516144E-2,-4.720008373E-2
2.623758631E1,-1.294374466E-3,-4.343986511E-3,-5.089700222E-2
2.624236381E1,-4.638791084E-3,-5.631446838E-3,-7.830148935E-2
2.624714131E1,1.516318321E-2,-1.817512512E-2,-8.719396591E-2
2.625191881E1,3.719246387E-2,-1.813030243E-2,-7.664203644E-2
2.625669631E1,3.290057182E-2,-1.477241516E-3,-7.753366232E-2
2.626147376E1,2.283799648E-2,7.955551147E-3,-6.845039129E-2
2.626625126E1,2.880942822E-2,1.196479797E-2,-3.460115194E-2
2.627102876E1,4.425954819E-2,5.861282349E-3,-2.595055103E-2
2.627580626E1,5.666077137E-2,5.750656128E-3,-1.678287983E-2
2.628058350E1,6.070923805E-2,8.021354675E-3,-1.179498434E-2
2.628536126E1,3.984642029E-2,1.560878754E-2,9.654760361E-4
2.629013876E1,3.754365444E-2,2.550125122E-2,1.723229885E-2
2.629491626E1,3.055322170E-2,3.294277191E-2,1.379966736E-3
2.629969376E1,3.898227215E-2,2.785396576E-2,-1.139849424E-2
2.630447126E1,4.642128944E-3,2.815437317E-2,-2.294677496E-2
2.630924876E1,-1.638388634E-2,3.735351562E-2,-3.388047218E-2
2.631402626E1,-1.585507393E-2,-3.938674927E-3,-3.884661198E-2
2.631880376E1,-1.952421665E-2,-4.547119141E-3,-4.387378693E-2
2.632358126E1,-1.313817501E-2,-1.700878143E-2,-3.421121836E-2
2.632835876E1,-1.036179066E-2,-1.572132111E-2,-2.048480511E-2
2.633313626E1,-4.700541496E-3,6.317138672E-3,-2.776509523E-2
2.633791376E1,-2.610683441E-4,8.591651917E-3,-1.059025526E-2
2.634269126E1,1.898372173E-2,3.280735016E-2,6.962299347E-3
2.634746876E1,3.638207912E-2,8.188247681E-3,1.612216234E-2
2.635224626E1,5.008161068E-2,8.682250977E-3,2.351886034E-2
2.635702376E1,3.757143021E-2,1.273059845E-2,1.606428623E-2
2.636180126E1,1.628255844E-2,1.377773285E-2,3.371179104E-3
2.636657876E1,7.008552551E-3,1.481056213E-2,-2.046567202E-2
2.637135626E1,1.365423203E-3,5.158424377E-3,-2.635222673E-2
2.637613376E1,-8.419513702E-3,1.338291168E-2,-3.462815285E-2
2.638091126E1,-2.713727951E-2,4.325866699E-3,-4.359889030E-2
2.638568876E1,-3.085386753E-2,6.035804749E-3,-4.844170809E-2
2.639046626E1,-1.624071598E-2,-1.125812531E-2,-2.608430386E-2
2.639524376E1,-4.141926765E-3,-4.084587097E-3,-2.296739817E-2
2.640002126E1,1.554119587E-2,6.475448608E-4,-1.092088223E-2
2.640479876E1,1.610028744E-2,-1.178741455E-3,2.191007137E-3
2.640957626E1,1.548159122E-2,1.479625702E-2,1.117867231E-2
2.641435376E1,2.498054504E-2,3.122711182E-2,2.197617292E-2
2.641913126E1,2.670478821E-2,3.269577026E-2,2.968871593E-2
2.642390876E1,5.034673214E-2,2.643203735E-2,4.927527905E-2
2.642868626E1,6.663978100E-2,3.622531891E-2,7.351034880E-2
2.643346371E1,8.276700974E-2,1.211357117E-2,1.100318432E-1
2.643824126E1,7.624566555E-2,4.223823547E-3,1.403272748E-1
2.644301876E1,7.450091839E-2,2.307891846E-2,1.871111989E-1
2.644779621E1,8.895134926E-2,-4.484176636E-3,2.325567603E-1
2.645257371E1,8.441615105E-2,-2.352523804E-2,2.382608056E-1
2.645735121E1,8.303582668E-2,-2.050113678E-2,2.091035247E-1
2.646212871E1,5.909705162E-2,-3.911972046E-3,1.872339249E-1
2.646690621E1,4.604744911E-2,-2.724361420E-2,1.523352265E-1
2.647168371E1,5.225265026E-2,-4.741954803E-2,4.160863161E-2
2.647646121E1,2.760529518E-2,-1.879119873E-2,1.622915268E-2
2.648123871E1,1.610994339E-2,-8.810997009E-3,2.488100529E-2
2.648601621E1,2.006220818E-2,-7.123947144E-4,-7.269060612E-2
2.649079371E1,2.880382538E-2,4.377365112E-3,-1.351109743E-1
2.649557121E1,2.618002892E-2,-7.771492004E-3,-1.787457466E-1
2.650034871E1,2.828943729E-2,-1.206493378E-2,-2.534011602E-1
2.650512621E1,-2.602720261E-2,6.293296814E-3,-3.028339744E-1
2.650990371E1,-5.864536762E-2,-2.132415771E-3,-3.492397070E-1
2.651468121E1,-1.117568016E-1,-1.930713654E-2,-3.795306385E-1
2.651945871E1,-1.456589699E-1,-1.556587219E-2,-3.751799464E-1
2.652423621E1,-1.520222425E-1,-3.139877319E-2,-3.220617175E-1
2.652901371E1,-1.435900927E-1,-3.464984894E-2,-2.511104345E-1
2.653379121E1,-1.033035517E-1,-9.426116943E-3,-1.818966866E-1
2.653856871E1,-3.719234467E-2,2.211666107E-2,-8.526426554E-2
2.654334621E1,2.008283138E-2,2.608394623E-2,1.368284225E-3
2.654812371E1,7.455730438E-2,1.933479309E-2,9.102064371E-2
2.655290121E1,1.175523996E-1,3.223323822E-2,1.542026401E-1
2.655767871E1,1.157975197E-1,7.046699524E-3,2.083114386E-1
2.656245621E1,8.565926552E-2,1.824092865E-2,2.118766904E-1
2.656723371E1,5.879616737E-2,2.815055847E-2,2.001712918E-1
2.657201121E1,5.994796753E-3,7.700920105E-3,1.637768745E-1
2.657678871E1,-3.043234348E-2,-2.504348755E-3,1.169525981E-1
2.658156621E1,-5.298280716E-2,-1.084518433E-2,4.900139570E-2
2.658634371E1,-7.597637177E-2,-2.495765686E-3,1.569807529E-3
2.659112121E1,-8.227396011E-2,1.706695557E-2,-3.691393137E-2
2.659589871E1,-7.323133945E-2,2.841949463E-4,-6.296825409E-2
2.660067621E1,-7.610034943E-2,1.459121704E-3,-9.192717075E-2
2.660545371E1,-5.881702900E-2,8.640289307E-4,-8.477795124E-2
2.661023121E1,-3.043019772E-2,5.610466003E-3,-6.761473417E-2
2.661500871E1,1.731574535E-2,-1.400279999E-2,-4.761523008E-2
2.661978621E1,3.626978397E-2,-3.639888763E-2,-1.298648119E-2
2.662456371E1,5.875098705E-2,-1.589107513E-2,2.275842428E-2
2.662934121E1,6.980574131E-2,-1.929855347E-2,5.309414864E-2
2.663411871E1,6.723713875E-2,-3.453636169E-2,7.922232151E-2
2.663889621E1,4.745554924E-2,-2.712535858E-2,8.749765158E-2
2.664367366E1,2.135360241E-2,-2.096748352E-2,9.286290407E-2
2.664845121E1,3.807306290E-3,-1.545715332E-2,6.211024523E-2
2.665322871E1,-5.318760872E-3,-2.068328857E-2,4.948425293E-2
2.665800621E1,-2.028059959E-2,-2.526473999E-2,4.165363312E-2
2.666278366E1,-4.638648033E-2,-1.675701141E-2,1.196384430E-2
2.666756116E1,-3.142488003E-2,-2.256107330E-2,1.947402954E-3
2.667233866E1,-2.901542187E-2,-1.347160339E-2,6.169736385E-3
2.667711621E1,-4.322862625E-2,2.341556549E-2,1.164817810E-2
2.668189366E1,-2.468121052E-2,3.567695618E-2,1.290482283E-2
2.668667116E1,-8.651971817E-3,4.902839661E-2,2.005344629E-2
2.669144866E1,-8.141279221E-3,4.980945587E-2,7.650494576E-3
2.669622616E1,-9.378910065E-3,3.814411163E-2,8.893370628E-3
2.670100366E1,-8.281350136E-3,3.250122070E-2,1.603657007E-2
2.670578116E1,-1.192891598E-2,3.521251678E-2,2.369755507E-2
2.671055866E1,-8.461833000E-3,2.364730835E-2,2.785706520E-2
2.671533616E1,-1.036131382E-2,5.067825317E-3,3.365385532E-2
2.672011366E1,-2.174258232E-2,2.661705017E-3,6.133025885E-2
2.672489116E1,-1.991677284E-2,-3.279685974E-3,1.013363004E-1
2.672966866E1,-1.274788380E-2,-1.985168457E-2,1.268292665E-1
2.673444616E1,-1.510953903E-2,-3.809070587E-2,1.067353487E-1
2.673922366E1,-2.505135536E-2,-3.304481506E-2,-4.935526848E-2
2.674400116E1,-4.512417316E-2,-1.319026947E-2,-8.778035641E-2
2.674877866E1,-8.111548424E-2,-1.956367493E-2,-1.472136974E-1
2.675355616E1,-1.102867126E-1,-1.695442200E-2,-2.509852052E-1
2.675833366E1,-1.221957207E-1,1.052570343E-2,-1.855616570E-1
2.676311116E1,-1.014746428E-1,-4.915237427E-3,-1.454374790E-1
2.676788866E1,-2.509832382E-2,-3.029537201E-2,-9.558224678E-2
2.677266616E1,4.113495350E-2,-3.530025482E-2,-9.339153767E-3
2.677744366E1,9.329307079E-2,-2.898120880E-2,5.258774757E-2
2.678222116E1,9.351480007E-2,-2.033615112E-2,8.334088326E-2
2.678699866E1,8.307874203E-2,-2.008819580E-2,1.057751775E-1
2.679177616E1,5.617713928E-2,-5.033493042E-3,1.076151133E-1
2.679655366E1,-2.562403679E-3,-2.107620239E-4,1.215014458E-1
2.680133116E1,-1.480698586E-3,1.463127136E-2,1.106282473E-1
2.680610866E1,-1.768636703E-2,1.745700836E-2,1.000024080E-1
2.681088616E1,-6.541609764E-3,1.785850525E-2,7.357519865E-2
2.681566366E1,8.084297180E-3,-9.035110474E-3,6.525510550E-2
2.682044116E1,3.386759758E-2,-1.612186432E-2,4.090642929E-2
2.682521866E1,5.177378654E-2,-1.482963562E-2,4.578977823E-2
2.682999616E1,4.170942307E-2,-3.439903259E-3,1.848506927E-2
2.683477366E1,3.522431850E-2,-5.793571472E-3,1.147484779E-2
2.683955116E1,2.882134914E-2,3.746032715E-3,3.896355629E-3
2.684432866E1,-6.051182747E-3,1.735496521E-2,2.250909805E-3
2.684910616E1,-3.310561180E-3,1.067543030E-2,-6.070137024E-4
2.685388366E1,-1.121163368E-2,8.213043213E-3,4.300892353E-3
2.685866116E1,1.598179340E-2,2.119827271E-2,1.749598980E-2
2.686343866E1,2.577674389E-2,4.419326782E-3,1.634544134E-2
2.686821616E1,7.065892220E-3,3.205299377E-3,1.945215464E-2
2.687299366E1,6.895422935E-3,-2.749443054E-3,2.257645130E-2
2.687777116E1,-1.166808605E-2,-1.104736328E-2,1.103347540E-2
2.688254866E1,-1.818895340E-2,-2.164745331E-2,-3.718137741E-4
2.688732616E1,-3.539550304E-2,-9.647369385E-3,-2.335637808E-2
2.689210366E1,-2.292025089E-2,1.112461090E-2,-5.620509386E-2
2.689688110E1,-2.775037289E-2,1.629924774E-2,-6.385314465E-2
2.690165860E1,-4.031789303E-2,2.260017395E-2,-6.783801317E-2
2.690643616E1,-2.136397362E-2,2.825355530E-2,-6.765770912E-2
2.691121360E1,-9.685993195E-3,2.377986908E-2,-8.356207609E-2
2.691599110E1,-2.865910530E-3,2.765655518E-2,-7.867592573E-2
2.692076860E1,1.213800907E-2,2.675056458E-2,-7.511794567E-2
2.692554610E1,2.697765827E-2,1.755332947E-2,-6.638324261E-2
2.693032360E1,4.170906544E-2,-2.243041992E-3,-4.881250858E-2
2.693510110E1,7.120358944E-2,3.645896912E-3,-3.138697147E-2
2.693987860E1,8.497619629E-2,8.880615234E-3,-1.113516092E-2
2.694465610E1,7.031869888E-2,-5.485534668E-3,1.619988680E-2
2.694943360E1,5.166828632E-2,2.060699463E-2,2.439248562E-2
2.695421110E1,4.211914539E-2,1.978397369E-2,3.621166945E-2
2.695898860E1,2.552032471E-2,5.906105042E-3,3.556901217E-2
2.696376610E1,-1.049876213E-2,-2.519607544E-3,1.660478115E-2
2.696854360E1,-2.191019058E-2,1.699542999E-2,1.982724667E-2
2.697332110E1,-4.519319534E-2,1.912689209E-2,-7.844924927E-3
2.697809860E1,-4.880380630E-2,1.054573059E-2,-2.581995726E-2
2.698287610E1,-4.226696491E-2,5.599021912E-3,-2.165800333E-2
2.698765360E1,-3.047513962E-2,1.610851288E-2,-2.818483114E-2
2.699243110E1,2.526998520E-3,-7.276535034E-3,-1.168411970E-2
2.699720860E1,1.447570324E-2,3.349304199E-3,2.233564854E-3
2.700198610E1,2.519392967E-2,4.994392395E-3,1.549923420E-2
2.700676360E1,2.870869637E-2,3.153705597E-2,1.744616032E-2
2.701154110E1,4.233467579E-2,2.820205688E-2,2.655261755E-2
2.701631860E1,4.819464684E-2,-1.200675964E-3,2.615588903E-2
2.702109610E1,5.218195915E-2,-1.316452026E-2,1.805752516E-2
2.702587360E1,5.207991600E-2,3.458023071E-3,5.958318710E-3
2.703065110E1,4.304635525E-2,6.886482239E-3,-1.320654154E-2
2.703542860E1,3.168213367E-2,-2.170562744E-3,-3.166371584E-2
2.704020610E1,7.943987846E-3,-7.594108582E-3,-5.176866055E-2
2.704498360E1,-1.264703274E-2,-4.654884338E-3,-5.644512177E-2
2.704976110E1,-1.474392414E-2,-1.953411102E-2,-5.829226971E-2
2.705453860E1,-1.090657711E-2,-7.584571838E-3,-5.076622963E-2
2.705931610E1,-2.135324478E-2,1.436328888E-2,-4.286885262E-2
2.706409360E1,-6.795763969E-3,1.951503754E-2,-8.339226246E-3
2.706887110E1,4.065036774E-3,1.751232147E-2,5.053520203E-3
2.707364860E1,2.958536148E-3,1.255893707E-2,3.197443485E-2
2.707842610E1,3.064155579E-3,5.863189697E-3,4.331487417E-2
2.708320360E1,2.333641052E-2,2.114963531E-2,4.471820593E-2
2.708798110E1,7.341980934E-3,1.911163330E-2,5.690467358E-2
2.709275860E1,2.352225780E-2,8.774757385E-3,5.606895685E-2
2.709753610E1,3.905141354E-2,-6.819725037E-3,7.265090942E-2
2.710231360E1,4.191267490E-2,-5.109786987E-3,8.210623264E-2
2.710709110E1,4.597258568E-2,4.894256592E-3,1.069564819E-1
2.711186860E1,5.827772617E-2,-5.957603455E-3,1.215766668E-1
2.711664610E1,6.450605392E-2,-7.248878479E-3,1.569838524E-1
2.712142360E1,5.599117279E-2,-3.178596497E-3,1.839252710E-1
2.712620110E1,5.711555481E-2,-8.071899414E-3,1.897903681E-1
2.713097860E1,3.756010532E-2,9.574890137E-3,1.594774127E-1
2.713575610E1,1.340961456E-2,1.575279236E-2,1.405971050E-1
2.714053360E1,3.754627705E-2,3.253555298E-2,1.198309660E-1
2.714531110E1,5.977964401E-2,-7.785797119E-3,2.837234735E-2
2.715008860E1,5.349898338E-2,-1.631546021E-2,-2.598297596E-2
2.715486610E1,3.297102451E-2,9.033203125E-3,-8.756637573E-3
2.715964360E1,4.037404060E-2,3.950309753E-2,-8.318942785E-2
2.716442110E1,6.321823597E-2,2.228260040E-2,-1.291585565E-1
2.716919860E1,6.578671932E-2,2.480983734E-2,-1.695436835E-1
2.717397610E1,4.278898239E-2,6.504058838E-4,-2.348817587E-1
2.717875360E1,4.472970963E-3,-1.377105713E-2,-2.843453884E-1
2.718353110E1,-5.193042755E-2,-1.078605652E-2,-3.301652074E-1
2.718830860E1,-9.320449829E-2,-1.669216156E-2,-3.573492765E-1
2.719308610E1,-1.443160772E-1,-2.666950226E-2,-3.498709798E-1
2.719786360E1,-1.608128548E-1,-3.181457520E-2,-3.121138811E-1
2.720264105E1,-1.440027952E-1,-2.564239502E-2,-2.546472549E-1
2.720741855E1,-8.180737495E-2,-2.726745605E-2,-1.875419617E-1
2.721219610E1,-2.721941471E-2,-3.967285156E-4,-1.049864888E-1
2.721697355E1,5.543971062E-2,1.556301117E-2,-3.535711765E-2
2.722175105E1,9.304034710E-2,2.784061432E-2,4.924559593E-2
2.722652855E1,1.138833761E-1,4.537868500E-2,1.083486080E-1
2.723130605E1,1.069133282E-1,4.972839355E-2,1.584715843E-1
2.723608355E1,9.119415283E-2,3.030776978E-2,1.799482107E-1
2.724086105E1,5.665004253E-2,8.664131165E-3,1.688355207E-1
